"","video","grp","stim","loc","field.grp.sz","avg.h.bystim","short.beh","sum.beh","prop.beh","mean.def","mean.notdef","stim.mean.propdef","mean.in2m","mean.out2m","stim.mean.prop2m","time.last2m"
"223","1BR5AM","1B","t_call","Core",22,0.790666666666667,"St",10,0.166666666666667,8,11,0.421052631578947,4,16,0.2,NA
"224","1BR5AM","1B","t_call","Core",22,0.790666666666667,"W/R",24,0.4,8,11,0.421052631578947,4,16,0.2,NA
"225","1BR5AM","1B","t_call","Core",22,0.790666666666667,"A",0,0,8,11,0.421052631578947,4,16,0.2,NA
"226","1BR5AM","1B","t_call","Core",22,0.790666666666667,"V",0,0,8,11,0.421052631578947,4,16,0.2,NA
"227","1BR5AM","1B","t_call","Core",22,0.790666666666667,"M",26,0.433333333333333,8,11,0.421052631578947,4,16,0.2,NA
"228","1BR5AM","1B","t_call","Core",22,0.790666666666667,"D",0,0,8,11,0.421052631578947,4,16,0.2,NA
"229","1BR5AM","1B","t_scents","Core",22,0.618857142857143,"St",45,0.511363636363636,4,8,0.333333333333333,9,11,0.45,210
"230","1BR5AM","1B","t_scents","Core",22,0.618857142857143,"W/R",15,0.170454545454545,4,8,0.333333333333333,9,11,0.45,210
"231","1BR5AM","1B","t_scents","Core",22,0.618857142857143,"A",0,0,4,8,0.333333333333333,9,11,0.45,210
"232","1BR5AM","1B","t_scents","Core",22,0.618857142857143,"V",0,0,4,8,0.333333333333333,9,11,0.45,210
"233","1BR5AM","1B","t_scents","Core",22,0.618857142857143,"M",28,0.318181818181818,4,8,0.333333333333333,9,11,0.45,210
"234","1BR5AM","1B","t_scents","Core",22,0.618857142857143,"D",0,0,4,8,0.333333333333333,9,11,0.45,210
"235","1BR5PM","1B","t_intruders","Non-core",22,0.83,"St",12,0.100840336134454,9,7,0.5625,16,4,0.8,28
"236","1BR5PM","1B","t_intruders","Non-core",22,0.83,"W/R",39,0.327731092436975,9,7,0.5625,16,4,0.8,28
"237","1BR5PM","1B","t_intruders","Non-core",22,0.83,"A",31,0.260504201680672,9,7,0.5625,16,4,0.8,28
"238","1BR5PM","1B","t_intruders","Non-core",22,0.83,"V",0,0,9,7,0.5625,16,4,0.8,28
"239","1BR5PM","1B","t_intruders","Non-core",22,0.83,"M",37,0.310924369747899,9,7,0.5625,16,4,0.8,28
"240","1BR5PM","1B","t_intruders","Non-core",22,0.83,"D",0,0,9,7,0.5625,16,4,0.8,28
"241","1BR6AM","1B","t_call","Core",23,0.6755,"St",20,0.28169014084507,0,17,0,5,14,0.263157894736842,NA
"242","1BR6AM","1B","t_call","Core",23,0.6755,"W/R",48,0.676056338028169,0,17,0,5,14,0.263157894736842,NA
"243","1BR6AM","1B","t_call","Core",23,0.6755,"A",0,0,0,17,0,5,14,0.263157894736842,NA
"244","1BR6AM","1B","t_call","Core",23,0.6755,"V",2,0.028169014084507,0,17,0,5,14,0.263157894736842,NA
"245","1BR6AM","1B","t_call","Core",23,0.6755,"M",1,0.0140845070422535,0,17,0,5,14,0.263157894736842,NA
"246","1BR6AM","1B","t_call","Core",23,0.6755,"D",0,0,0,17,0,5,14,0.263157894736842,NA
"247","1BR6AM","1B","t_scents","Core",23,0.743333333333333,"St",11,0.186440677966102,10,9,0.526315789473684,17,3,0.85,210
"248","1BR6AM","1B","t_scents","Core",23,0.743333333333333,"W/R",18,0.305084745762712,10,9,0.526315789473684,17,3,0.85,210
"249","1BR6AM","1B","t_scents","Core",23,0.743333333333333,"A",0,0,10,9,0.526315789473684,17,3,0.85,210
"250","1BR6AM","1B","t_scents","Core",23,0.743333333333333,"V",1,0.0169491525423729,10,9,0.526315789473684,17,3,0.85,210
"251","1BR6AM","1B","t_scents","Core",23,0.743333333333333,"M",29,0.491525423728814,10,9,0.526315789473684,17,3,0.85,210
"252","1BR6AM","1B","t_scents","Core",23,0.743333333333333,"D",0,0,10,9,0.526315789473684,17,3,0.85,210
"253","1BR6PM","1B","t_intruders","Core",23,1.06857142857143,"St",13,0.117117117117117,9,6,0.6,14,7,0.666666666666667,210
"254","1BR6PM","1B","t_intruders","Core",23,1.06857142857143,"W/R",31,0.279279279279279,9,6,0.6,14,7,0.666666666666667,210
"255","1BR6PM","1B","t_intruders","Core",23,1.06857142857143,"A",17,0.153153153153153,9,6,0.6,14,7,0.666666666666667,210
"256","1BR6PM","1B","t_intruders","Core",23,1.06857142857143,"V",0,0,9,6,0.6,14,7,0.666666666666667,210
"257","1BR6PM","1B","t_intruders","Core",23,1.06857142857143,"M",50,0.45045045045045,9,6,0.6,14,7,0.666666666666667,210
"258","1BR6PM","1B","t_intruders","Core",23,1.06857142857143,"D",0,0,9,6,0.6,14,7,0.666666666666667,210
"259","1HC1AM","1H",NA,"Non-core",25,0.888142857142857,"St",34,0.377777777777778,5,7,0.416666666666667,13,11,0.541666666666667,210
"260","1HC1AM","1H",NA,"Non-core",25,0.888142857142857,"W/R",17,0.188888888888889,5,7,0.416666666666667,13,11,0.541666666666667,210
"261","1HC1AM","1H",NA,"Non-core",25,0.888142857142857,"A",0,0,5,7,0.416666666666667,13,11,0.541666666666667,210
"262","1HC1AM","1H",NA,"Non-core",25,0.888142857142857,"V",0,0,5,7,0.416666666666667,13,11,0.541666666666667,210
"263","1HC1AM","1H",NA,"Non-core",25,0.888142857142857,"M",39,0.433333333333333,5,7,0.416666666666667,13,11,0.541666666666667,210
"264","1HC1AM","1H",NA,"Non-core",25,0.888142857142857,"D",0,0,5,7,0.416666666666667,13,11,0.541666666666667,210
"265","1HC1PM","1H","c_intruders","Non-core",25,0.622857142857143,"St",14,0.304347826086957,0,6,0,6,14,0.3,210
"266","1HC1PM","1H","c_intruders","Non-core",25,0.622857142857143,"W/R",28,0.608695652173913,0,6,0,6,14,0.3,210
"267","1HC1PM","1H","c_intruders","Non-core",25,0.622857142857143,"A",0,0,0,6,0,6,14,0.3,210
"268","1HC1PM","1H","c_intruders","Non-core",25,0.622857142857143,"V",0,0,0,6,0,6,14,0.3,210
"269","1HC1PM","1H","c_intruders","Non-core",25,0.622857142857143,"M",0,0,0,6,0,6,14,0.3,210
"270","1HC1PM","1H","c_intruders","Non-core",25,0.622857142857143,"D",4,0.0869565217391304,0,6,0,6,14,0.3,210
"271","1HC2PM","1H","c_intruders","Non-core",25,0.784285714285714,"St",58,0.591836734693878,1,12,0.0769230769230769,12,8,0.6,210
"272","1HC2PM","1H","c_intruders","Non-core",25,0.784285714285714,"W/R",25,0.255102040816327,1,12,0.0769230769230769,12,8,0.6,210
"273","1HC2PM","1H","c_intruders","Non-core",25,0.784285714285714,"A",0,0,1,12,0.0769230769230769,12,8,0.6,210
"274","1HC2PM","1H","c_intruders","Non-core",25,0.784285714285714,"V",1,0.0102040816326531,1,12,0.0769230769230769,12,8,0.6,210
"275","1HC2PM","1H","c_intruders","Non-core",25,0.784285714285714,"M",11,0.112244897959184,1,12,0.0769230769230769,12,8,0.6,210
"276","1HC2PM","1H","c_intruders","Non-core",25,0.784285714285714,"D",3,0.0306122448979592,1,12,0.0769230769230769,12,8,0.6,210
"277","1HC3AM","1H",NA,"Non-core",25,0.465571428571429,"St",13,0.464285714285714,0,3,0,NA,NA,NA,NA
"278","1HC3AM","1H",NA,"Non-core",25,0.465571428571429,"W/R",10,0.357142857142857,0,3,0,NA,NA,NA,NA
"279","1HC3AM","1H",NA,"Non-core",25,0.465571428571429,"A",0,0,0,3,0,NA,NA,NA,NA
"280","1HC3AM","1H",NA,"Non-core",25,0.465571428571429,"V",0,0,0,3,0,NA,NA,NA,NA
"281","1HC3AM","1H",NA,"Non-core",25,0.465571428571429,"M",5,0.178571428571429,0,3,0,NA,NA,NA,NA
"282","1HC3AM","1H",NA,"Non-core",25,0.465571428571429,"D",0,0,0,3,0,NA,NA,NA,NA
"283","1HC3PM","1H","c_intruders","Core",25,0.758571428571429,"St",38,0.558823529411765,0,9,0,9,10,0.473684210526316,210
"284","1HC3PM","1H","c_intruders","Core",25,0.758571428571429,"W/R",20,0.294117647058824,0,9,0,9,10,0.473684210526316,210
"285","1HC3PM","1H","c_intruders","Core",25,0.758571428571429,"A",0,0,0,9,0,9,10,0.473684210526316,210
"286","1HC3PM","1H","c_intruders","Core",25,0.758571428571429,"V",0,0,0,9,0,9,10,0.473684210526316,210
"287","1HC3PM","1H","c_intruders","Core",25,0.758571428571429,"M",5,0.0735294117647059,0,9,0,9,10,0.473684210526316,210
"288","1HC3PM","1H","c_intruders","Core",25,0.758571428571429,"D",5,0.0735294117647059,0,9,0,9,10,0.473684210526316,210
"289","1HC4AM","1H",NA,"Non-core",27,0.2995,"St",30,0.697674418604651,2,8,0.2,6,17,0.260869565217391,210
"290","1HC4AM","1H",NA,"Non-core",27,0.2995,"W/R",2,0.0465116279069767,2,8,0.2,6,17,0.260869565217391,210
"291","1HC4AM","1H",NA,"Non-core",27,0.2995,"A",0,0,2,8,0.2,6,17,0.260869565217391,210
"292","1HC4AM","1H",NA,"Non-core",27,0.2995,"V",0,0,2,8,0.2,6,17,0.260869565217391,210
"293","1HC4AM","1H",NA,"Non-core",27,0.2995,"M",11,0.255813953488372,2,8,0.2,6,17,0.260869565217391,210
"294","1HC4AM","1H",NA,"Non-core",27,0.2995,"D",0,0,2,8,0.2,6,17,0.260869565217391,210
"295","1HC4PM","1H","c_intruders","Non-core",27,0.43,"St",14,0.297872340425532,0,11,0,3,17,0.15,210
"296","1HC4PM","1H","c_intruders","Non-core",27,0.43,"W/R",32,0.680851063829787,0,11,0,3,17,0.15,210
"297","1HC4PM","1H","c_intruders","Non-core",27,0.43,"A",0,0,0,11,0,3,17,0.15,210
"298","1HC4PM","1H","c_intruders","Non-core",27,0.43,"V",1,0.0212765957446809,0,11,0,3,17,0.15,210
"299","1HC4PM","1H","c_intruders","Non-core",27,0.43,"M",0,0,0,11,0,3,17,0.15,210
"300","1HC4PM","1H","c_intruders","Non-core",27,0.43,"D",0,0,0,11,0,3,17,0.15,210
"301","1HC5AM","1H",NA,"Core",26,0.532571428571429,"St",55,0.733333333333333,1,9,0.1,10,10,0.5,210
"302","1HC5AM","1H",NA,"Core",26,0.532571428571429,"W/R",10,0.133333333333333,1,9,0.1,10,10,0.5,210
"303","1HC5AM","1H",NA,"Core",26,0.532571428571429,"A",0,0,1,9,0.1,10,10,0.5,210
"304","1HC5AM","1H",NA,"Core",26,0.532571428571429,"V",0,0,1,9,0.1,10,10,0.5,210
"305","1HC5AM","1H",NA,"Core",26,0.532571428571429,"M",10,0.133333333333333,1,9,0.1,10,10,0.5,210
"306","1HC5AM","1H",NA,"Core",26,0.532571428571429,"D",0,0,1,9,0.1,10,10,0.5,210
"307","1HC5PM","1H","c_intruders","Core",26,0.411428571428571,"St",25,0.480769230769231,0,7,0,5,16,0.238095238095238,210
"308","1HC5PM","1H","c_intruders","Core",26,0.411428571428571,"W/R",27,0.519230769230769,0,7,0,5,16,0.238095238095238,210
"309","1HC5PM","1H","c_intruders","Core",26,0.411428571428571,"A",0,0,0,7,0,5,16,0.238095238095238,210
"310","1HC5PM","1H","c_intruders","Core",26,0.411428571428571,"V",0,0,0,7,0,5,16,0.238095238095238,210
"311","1HC5PM","1H","c_intruders","Core",26,0.411428571428571,"M",0,0,0,7,0,5,16,0.238095238095238,210
"312","1HC5PM","1H","c_intruders","Core",26,0.411428571428571,"D",0,0,0,7,0,5,16,0.238095238095238,210
"313","1HC6AM","1H",NA,"Non-core",29,0.827857142857143,"St",77,0.490445859872611,2,20,0.0909090909090909,11,12,0.478260869565217,74
"314","1HC6AM","1H",NA,"Non-core",29,0.827857142857143,"W/R",65,0.414012738853503,2,20,0.0909090909090909,11,12,0.478260869565217,74
"315","1HC6AM","1H",NA,"Non-core",29,0.827857142857143,"A",0,0,2,20,0.0909090909090909,11,12,0.478260869565217,74
"316","1HC6AM","1H",NA,"Non-core",29,0.827857142857143,"V",0,0,2,20,0.0909090909090909,11,12,0.478260869565217,74
"317","1HC6AM","1H",NA,"Non-core",29,0.827857142857143,"M",15,0.0955414012738854,2,20,0.0909090909090909,11,12,0.478260869565217,74
"318","1HC6AM","1H",NA,"Non-core",29,0.827857142857143,"D",0,0,2,20,0.0909090909090909,11,12,0.478260869565217,74
"319","1HC6PM","1H","c_intruders","Non-core",29,0.842,"St",17,0.314814814814815,2,8,0.2,4,14,0.222222222222222,210
"320","1HC6PM","1H","c_intruders","Non-core",29,0.842,"W/R",26,0.481481481481481,2,8,0.2,4,14,0.222222222222222,210
"321","1HC6PM","1H","c_intruders","Non-core",29,0.842,"A",0,0,2,8,0.2,4,14,0.222222222222222,210
"322","1HC6PM","1H","c_intruders","Non-core",29,0.842,"V",0,0,2,8,0.2,4,14,0.222222222222222,210
"323","1HC6PM","1H","c_intruders","Non-core",29,0.842,"M",11,0.203703703703704,2,8,0.2,4,14,0.222222222222222,210
"324","1HC6PM","1H","c_intruders","Non-core",29,0.842,"D",0,0,2,8,0.2,4,14,0.222222222222222,210
"325","1HR1AM","1H","t_call","Non-core",25,0.7035,"St",11,0.215686274509804,4,8,0.333333333333333,8,15,0.347826086956522,NA
"326","1HR1AM","1H","t_call","Non-core",25,0.7035,"W/R",23,0.450980392156863,4,8,0.333333333333333,8,15,0.347826086956522,NA
"327","1HR1AM","1H","t_call","Non-core",25,0.7035,"A",0,0,4,8,0.333333333333333,8,15,0.347826086956522,NA
"328","1HR1AM","1H","t_call","Non-core",25,0.7035,"V",6,0.117647058823529,4,8,0.333333333333333,8,15,0.347826086956522,NA
"329","1HR1AM","1H","t_call","Non-core",25,0.7035,"M",11,0.215686274509804,4,8,0.333333333333333,8,15,0.347826086956522,NA
"330","1HR1AM","1H","t_call","Non-core",25,0.7035,"D",0,0,4,8,0.333333333333333,8,15,0.347826086956522,NA
"331","1HR1AM","1H","t_scents","Non-core",25,0.925,"St",15,0.211267605633803,14,9,0.608695652173913,23,0,1,23
"332","1HR1AM","1H","t_scents","Non-core",25,0.925,"W/R",14,0.197183098591549,14,9,0.608695652173913,23,0,1,23
"333","1HR1AM","1H","t_scents","Non-core",25,0.925,"A",0,0,14,9,0.608695652173913,23,0,1,23
"334","1HR1AM","1H","t_scents","Non-core",25,0.925,"V",1,0.0140845070422535,14,9,0.608695652173913,23,0,1,23
"335","1HR1AM","1H","t_scents","Non-core",25,0.925,"M",41,0.577464788732394,14,9,0.608695652173913,23,0,1,23
"336","1HR1AM","1H","t_scents","Non-core",25,0.925,"D",0,0,14,9,0.608695652173913,23,0,1,23
"337","1HR1PM","1H","t_intruders","Non-core",25,1.09285714285714,"St",22,0.150684931506849,13,7,0.65,20,3,0.869565217391304,210
"338","1HR1PM","1H","t_intruders","Non-core",25,1.09285714285714,"W/R",28,0.191780821917808,13,7,0.65,20,3,0.869565217391304,210
"339","1HR1PM","1H","t_intruders","Non-core",25,1.09285714285714,"A",18,0.123287671232877,13,7,0.65,20,3,0.869565217391304,210
"340","1HR1PM","1H","t_intruders","Non-core",25,1.09285714285714,"V",2,0.0136986301369863,13,7,0.65,20,3,0.869565217391304,210
"341","1HR1PM","1H","t_intruders","Non-core",25,1.09285714285714,"M",76,0.520547945205479,13,7,0.65,20,3,0.869565217391304,210
"342","1HR1PM","1H","t_intruders","Non-core",25,1.09285714285714,"D",0,0,13,7,0.65,20,3,0.869565217391304,210
"343","1HR3AM","1H","t_call","Core",24,0.694333333333333,"St",17,0.5,2,8,0.2,8,15,0.347826086956522,NA
"344","1HR3AM","1H","t_call","Core",24,0.694333333333333,"W/R",9,0.264705882352941,2,8,0.2,8,15,0.347826086956522,NA
"345","1HR3AM","1H","t_call","Core",24,0.694333333333333,"A",0,0,2,8,0.2,8,15,0.347826086956522,NA
"346","1HR3AM","1H","t_call","Core",24,0.694333333333333,"V",0,0,2,8,0.2,8,15,0.347826086956522,NA
"347","1HR3AM","1H","t_call","Core",24,0.694333333333333,"M",8,0.235294117647059,2,8,0.2,8,15,0.347826086956522,NA
"348","1HR3AM","1H","t_call","Core",24,0.694333333333333,"D",0,0,2,8,0.2,8,15,0.347826086956522,NA
"349","1HR3AM","1H","t_scents","Core",24,0.608666666666667,"St",21,0.338709677419355,10,10,0.5,17,6,0.739130434782609,210
"350","1HR3AM","1H","t_scents","Core",24,0.608666666666667,"W/R",10,0.161290322580645,10,10,0.5,17,6,0.739130434782609,210
"351","1HR3AM","1H","t_scents","Core",24,0.608666666666667,"A",0,0,10,10,0.5,17,6,0.739130434782609,210
"352","1HR3AM","1H","t_scents","Core",24,0.608666666666667,"V",0,0,10,10,0.5,17,6,0.739130434782609,210
"353","1HR3AM","1H","t_scents","Core",24,0.608666666666667,"M",31,0.5,10,10,0.5,17,6,0.739130434782609,210
"354","1HR3AM","1H","t_scents","Core",24,0.608666666666667,"D",0,0,10,10,0.5,17,6,0.739130434782609,210
"355","1HR3PM","1H","t_intruders","Core",24,0.898571428571429,"St",14,0.0833333333333333,11,12,0.478260869565217,19,5,0.791666666666667,210
"356","1HR3PM","1H","t_intruders","Core",24,0.898571428571429,"W/R",71,0.422619047619048,11,12,0.478260869565217,19,5,0.791666666666667,210
"357","1HR3PM","1H","t_intruders","Core",24,0.898571428571429,"A",9,0.0535714285714286,11,12,0.478260869565217,19,5,0.791666666666667,210
"358","1HR3PM","1H","t_intruders","Core",24,0.898571428571429,"V",0,0,11,12,0.478260869565217,19,5,0.791666666666667,210
"359","1HR3PM","1H","t_intruders","Core",24,0.898571428571429,"M",74,0.44047619047619,11,12,0.478260869565217,19,5,0.791666666666667,210
"360","1HR3PM","1H","t_intruders","Core",24,0.898571428571429,"D",0,0,11,12,0.478260869565217,19,5,0.791666666666667,210
"361","1HR4AM","1H","t_call","Non-core",28,0.811666666666667,"St",41,0.602941176470588,7,15,0.318181818181818,11,17,0.392857142857143,NA
"362","1HR4AM","1H","t_call","Non-core",28,0.811666666666667,"W/R",4,0.0588235294117647,7,15,0.318181818181818,11,17,0.392857142857143,NA
"363","1HR4AM","1H","t_call","Non-core",28,0.811666666666667,"A",0,0,7,15,0.318181818181818,11,17,0.392857142857143,NA
"364","1HR4AM","1H","t_call","Non-core",28,0.811666666666667,"V",19,0.279411764705882,7,15,0.318181818181818,11,17,0.392857142857143,NA
"365","1HR4AM","1H","t_call","Non-core",28,0.811666666666667,"M",4,0.0588235294117647,7,15,0.318181818181818,11,17,0.392857142857143,NA
"366","1HR4AM","1H","t_call","Non-core",28,0.811666666666667,"D",0,0,7,15,0.318181818181818,11,17,0.392857142857143,NA
"367","1HR4AM","1H","t_scents","Non-core",28,0.8915,"St",18,0.15929203539823,11,7,0.611111111111111,14,13,0.518518518518518,68
"368","1HR4AM","1H","t_scents","Non-core",28,0.8915,"W/R",26,0.230088495575221,11,7,0.611111111111111,14,13,0.518518518518518,68
"369","1HR4AM","1H","t_scents","Non-core",28,0.8915,"A",0,0,11,7,0.611111111111111,14,13,0.518518518518518,68
"370","1HR4AM","1H","t_scents","Non-core",28,0.8915,"V",6,0.0530973451327434,11,7,0.611111111111111,14,13,0.518518518518518,68
"371","1HR4AM","1H","t_scents","Non-core",28,0.8915,"M",63,0.557522123893805,11,7,0.611111111111111,14,13,0.518518518518518,68
"372","1HR4AM","1H","t_scents","Non-core",28,0.8915,"D",0,0,11,7,0.611111111111111,14,13,0.518518518518518,68
"373","1HR4PM","1H","t_intruders","Non-core",28,1.02714285714286,"St",14,0.111111111111111,14,4,0.777777777777778,13,14,0.481481481481481,210
"374","1HR4PM","1H","t_intruders","Non-core",28,1.02714285714286,"W/R",14,0.111111111111111,14,4,0.777777777777778,13,14,0.481481481481481,210
"375","1HR4PM","1H","t_intruders","Non-core",28,1.02714285714286,"A",48,0.380952380952381,14,4,0.777777777777778,13,14,0.481481481481481,210
"376","1HR4PM","1H","t_intruders","Non-core",28,1.02714285714286,"V",3,0.0238095238095238,14,4,0.777777777777778,13,14,0.481481481481481,210
"377","1HR4PM","1H","t_intruders","Non-core",28,1.02714285714286,"M",47,0.373015873015873,14,4,0.777777777777778,13,14,0.481481481481481,210
"378","1HR4PM","1H","t_intruders","Non-core",28,1.02714285714286,"D",0,0,14,4,0.777777777777778,13,14,0.481481481481481,210
"379","1HR5AM","1H","t_call","Core",24,0,"St",0,0,0,2,0,0,24,0,NA
"380","1HR5AM","1H","t_call","Core",24,0,"W/R",4,1,0,2,0,0,24,0,NA
"381","1HR5AM","1H","t_call","Core",24,0,"A",0,0,0,2,0,0,24,0,NA
"382","1HR5AM","1H","t_call","Core",24,0,"V",0,0,0,2,0,0,24,0,NA
"383","1HR5AM","1H","t_call","Core",24,0,"M",0,0,0,2,0,0,24,0,NA
"384","1HR5AM","1H","t_call","Core",24,0,"D",0,0,0,2,0,0,24,0,NA
"385","1HR5AM","1H","t_scents","Core",24,0.90575,"St",17,0.361702127659574,3,8,0.272727272727273,8,16,0.333333333333333,210
"386","1HR5AM","1H","t_scents","Core",24,0.90575,"W/R",18,0.382978723404255,3,8,0.272727272727273,8,16,0.333333333333333,210
"387","1HR5AM","1H","t_scents","Core",24,0.90575,"A",0,0,3,8,0.272727272727273,8,16,0.333333333333333,210
"388","1HR5AM","1H","t_scents","Core",24,0.90575,"V",0,0,3,8,0.272727272727273,8,16,0.333333333333333,210
"389","1HR5AM","1H","t_scents","Core",24,0.90575,"M",12,0.25531914893617,3,8,0.272727272727273,8,16,0.333333333333333,210
"390","1HR5AM","1H","t_scents","Core",24,0.90575,"D",0,0,3,8,0.272727272727273,8,16,0.333333333333333,210
"391","1HR5PM","1H","t_intruders","Non-core",24,0.964285714285714,"St",9,0.0676691729323308,12,6,0.666666666666667,13,10,0.565217391304348,28
"392","1HR5PM","1H","t_intruders","Non-core",24,0.964285714285714,"W/R",37,0.278195488721804,12,6,0.666666666666667,13,10,0.565217391304348,28
"393","1HR5PM","1H","t_intruders","Non-core",24,0.964285714285714,"A",16,0.120300751879699,12,6,0.666666666666667,13,10,0.565217391304348,28
"394","1HR5PM","1H","t_intruders","Non-core",24,0.964285714285714,"V",5,0.037593984962406,12,6,0.666666666666667,13,10,0.565217391304348,28
"395","1HR5PM","1H","t_intruders","Non-core",24,0.964285714285714,"M",66,0.496240601503759,12,6,0.666666666666667,13,10,0.565217391304348,28
"396","1HR5PM","1H","t_intruders","Non-core",24,0.964285714285714,"D",0,0,12,6,0.666666666666667,13,10,0.565217391304348,28
"397","1HR6AM","1H","t_call","Non-core",25,0.8475,"St",7,0.4375,1,6,0.142857142857143,3,9,0.25,NA
"398","1HR6AM","1H","t_call","Non-core",25,0.8475,"W/R",6,0.375,1,6,0.142857142857143,3,9,0.25,NA
"399","1HR6AM","1H","t_call","Non-core",25,0.8475,"A",0,0,1,6,0.142857142857143,3,9,0.25,NA
"400","1HR6AM","1H","t_call","Non-core",25,0.8475,"V",0,0,1,6,0.142857142857143,3,9,0.25,NA
"401","1HR6AM","1H","t_call","Non-core",25,0.8475,"M",3,0.1875,1,6,0.142857142857143,3,9,0.25,NA
"402","1HR6AM","1H","t_call","Non-core",25,0.8475,"D",0,0,1,6,0.142857142857143,3,9,0.25,NA
"403","1HR6AM","1H","t_scents","Non-core",25,0.844666666666667,"St",6,0.153846153846154,8,5,0.615384615384615,11,1,0.916666666666667,210
"404","1HR6AM","1H","t_scents","Non-core",25,0.844666666666667,"W/R",9,0.230769230769231,8,5,0.615384615384615,11,1,0.916666666666667,210
"405","1HR6AM","1H","t_scents","Non-core",25,0.844666666666667,"A",0,0,8,5,0.615384615384615,11,1,0.916666666666667,210
"406","1HR6AM","1H","t_scents","Non-core",25,0.844666666666667,"V",0,0,8,5,0.615384615384615,11,1,0.916666666666667,210
"407","1HR6AM","1H","t_scents","Non-core",25,0.844666666666667,"M",24,0.615384615384615,8,5,0.615384615384615,11,1,0.916666666666667,210
"408","1HR6AM","1H","t_scents","Non-core",25,0.844666666666667,"D",0,0,8,5,0.615384615384615,11,1,0.916666666666667,210
"409","26C1AM","26","c_call","Non-core",13,0.231,"St",3,0.6,0,1,0,2,9,0.181818181818182,NA
"410","26C1AM","26","c_call","Non-core",13,0.231,"W/R",1,0.2,0,1,0,2,9,0.181818181818182,NA
"411","26C1AM","26","c_call","Non-core",13,0.231,"A",0,0,0,1,0,2,9,0.181818181818182,NA
"412","26C1AM","26","c_call","Non-core",13,0.231,"V",1,0.2,0,1,0,2,9,0.181818181818182,NA
"413","26C1AM","26","c_call","Non-core",13,0.231,"M",0,0,0,1,0,2,9,0.181818181818182,NA
"414","26C1AM","26","c_call","Non-core",13,0.231,"D",0,0,0,1,0,2,9,0.181818181818182,NA
"415","26C1AM","26","c_scents","Non-core",13,0.64325,"St",10,0.37037037037037,1,5,0.166666666666667,8,2,0.8,13
"416","26C1AM","26","c_scents","Non-core",13,0.64325,"W/R",11,0.407407407407407,1,5,0.166666666666667,8,2,0.8,13
"417","26C1AM","26","c_scents","Non-core",13,0.64325,"A",0,0,1,5,0.166666666666667,8,2,0.8,13
"418","26C1AM","26","c_scents","Non-core",13,0.64325,"V",0,0,1,5,0.166666666666667,8,2,0.8,13
"419","26C1AM","26","c_scents","Non-core",13,0.64325,"M",6,0.222222222222222,1,5,0.166666666666667,8,2,0.8,13
"420","26C1AM","26","c_scents","Non-core",13,0.64325,"D",0,0,1,5,0.166666666666667,8,2,0.8,13
"421","26C1PM","26","c_intruders","Core",13,0.1725,"St",2,0.285714285714286,0,1,0,1,7,0.125,210
"422","26C1PM","26","c_intruders","Core",13,0.1725,"W/R",4,0.571428571428571,0,1,0,1,7,0.125,210
"423","26C1PM","26","c_intruders","Core",13,0.1725,"A",0,0,0,1,0,1,7,0.125,210
"424","26C1PM","26","c_intruders","Core",13,0.1725,"V",1,0.142857142857143,0,1,0,1,7,0.125,210
"425","26C1PM","26","c_intruders","Core",13,0.1725,"M",0,0,0,1,0,1,7,0.125,210
"426","26C1PM","26","c_intruders","Core",13,0.1725,"D",0,0,0,1,0,1,7,0.125,210
"427","26C2AM","26","c_call","Core",13,NA,"St",0,NA,NA,NA,NA,0,14,0,NA
"428","26C2AM","26","c_call","Core",13,NA,"W/R",0,NA,NA,NA,NA,0,14,0,NA
"429","26C2AM","26","c_call","Core",13,NA,"A",0,NA,NA,NA,NA,0,14,0,NA
"430","26C2AM","26","c_call","Core",13,NA,"V",0,NA,NA,NA,NA,0,14,0,NA
"431","26C2AM","26","c_call","Core",13,NA,"M",0,NA,NA,NA,NA,0,14,0,NA
"432","26C2AM","26","c_call","Core",13,NA,"D",0,NA,NA,NA,NA,0,14,0,NA
"433","26C2AM","26","c_scents","Core",13,0.723666666666667,"St",11,0.392857142857143,2,7,0.222222222222222,3,10,0.230769230769231,25
"434","26C2AM","26","c_scents","Core",13,0.723666666666667,"W/R",11,0.392857142857143,2,7,0.222222222222222,3,10,0.230769230769231,25
"435","26C2AM","26","c_scents","Core",13,0.723666666666667,"A",0,0,2,7,0.222222222222222,3,10,0.230769230769231,25
"436","26C2AM","26","c_scents","Core",13,0.723666666666667,"V",0,0,2,7,0.222222222222222,3,10,0.230769230769231,25
"437","26C2AM","26","c_scents","Core",13,0.723666666666667,"M",6,0.214285714285714,2,7,0.222222222222222,3,10,0.230769230769231,25
"438","26C2AM","26","c_scents","Core",13,0.723666666666667,"D",0,0,2,7,0.222222222222222,3,10,0.230769230769231,25
"439","26C2PM","26","c_intruders","Core",13,0.51,"St",10,0.526315789473684,0,4,0,2,5,0.285714285714286,75
"440","26C2PM","26","c_intruders","Core",13,0.51,"W/R",7,0.368421052631579,0,4,0,2,5,0.285714285714286,75
"441","26C2PM","26","c_intruders","Core",13,0.51,"A",0,0,0,4,0,2,5,0.285714285714286,75
"442","26C2PM","26","c_intruders","Core",13,0.51,"V",0,0,0,4,0,2,5,0.285714285714286,75
"443","26C2PM","26","c_intruders","Core",13,0.51,"M",0,0,0,4,0,2,5,0.285714285714286,75
